"Tabela 647 - Custo de projeto m², por tipo de projeto e padrão de acabamento"
"Variável - Custo de projeto m² (Reais)"
"Unidade da Federação - Minas Gerais"
"Padrão de acabamento - Mínimo"
"Mês";"Tipo de projeto"
"Mês";"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha";"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha";"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada";"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária";"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária";"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro";"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro";"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro";"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro";"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro";"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha";"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha";"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço";"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada";"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada";"PR12-3QP..6013 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada";"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada";"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas";"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas";"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido";"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido";"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha";"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha";"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha";"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha";"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha"
"maio 2018";"718,09";"806,83";"829,45";"-";"-";"1430,81";"1792,96";"1027,96";"1039,12";"923,12";"946,71";"835,34";"891,65";"841,08";"878,03";"810,33";"695,02";"589,17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"263,06";"231,68";"284,55";"665,00";"754,94"
"junho 2018";"723,12";"812,46";"836,53";"-";"-";"1441,85";"1808,56";"1033,18";"1044,79";"927,58";"951,77";"839,24";"896,37";"845,66";"884,23";"816,51";"700,60";"592,65";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"267,88";"235,78";"290,14";"669,82";"760,52"
"julho 2018";"721,71";"810,92";"835,19";"-";"-";"1451,09";"1815,94";"1039,93";"1048,66";"933,20";"955,23";"843,99";"899,45";"848,80";"882,82";"814,65";"699,29";"600,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"266,12";"234,49";"288,22";"668,06";"758,61"
"agosto 2018";"719,68";"808,61";"833,32";"-";"-";"1451,48";"1816,98";"1036,39";"1044,11";"929,34";"950,70";"840,16";"894,93";"844,20";"880,40";"813,69";"698,56";"598,59";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"265,65";"234,32";"288,41";"667,59";"758,80"
"setembro 2018";"719,72";"808,50";"832,98";"-";"-";"1465,56";"1833,03";"1040,04";"1047,13";"932,18";"953,51";"842,21";"897,11";"847,04";"880,50";"815,61";"700,33";"601,16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"265,85";"234,27";"289,52";"667,79";"759,91"
"outubro 2018";"721,81";"811,10";"835,86";"-";"-";"1481,84";"1849,77";"1046,49";"1050,56";"937,23";"956,19";"846,43";"899,46";"850,32";"883,40";"819,49";"704,39";"608,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"267,71";"236,44";"291,86";"669,65";"762,25"
"novembro 2018";"730,07";"820,35";"844,60";"-";"-";"1481,39";"1850,09";"1055,09";"1060,30";"945,79";"965,07";"854,86";"908,30";"857,37";"893,35";"825,15";"708,96";"612,05";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"272,11";"240,69";"295,67";"674,05";"766,06"
"dezembro 2018";"735,20";"826,02";"849,93";"-";"-";"1497,73";"1870,65";"1056,64";"1061,62";"946,36";"965,94";"854,89";"908,72";"860,29";"899,86";"829,86";"713,36";"617,58";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"276,33";"244,77";"300,51";"678,27";"770,89"
"janeiro 2019";"760,36";"854,01";"878,25";"-";"-";"1534,83";"1915,41";"1091,35";"1096,27";"977,88";"997,75";"883,64";"938,97";"887,43";"930,09";"855,55";"734,19";"634,87";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"283,37";"251,35";"307,49";"701,59";"796,93"
"fevereiro 2019";"764,02";"858,21";"882,38";"-";"-";"1529,63";"1916,60";"1090,45";"1100,40";"978,04";"1001,44";"884,50";"942,76";"890,36";"934,75";"858,80";"737,45";"632,83";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"285,18";"252,24";"309,06";"703,41";"798,50"
"março 2019";"763,80";"858,02";"881,88";"-";"-";"1532,27";"1919,00";"1090,99";"1100,28";"978,59";"1001,25";"885,08";"942,58";"890,17";"934,66";"858,12";"736,77";"633,59";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"284,03";"251,79";"307,73";"702,25";"797,17"
"abril 2019";"764,65";"859,07";"883,99";"-";"-";"1535,82";"1927,82";"1085,47";"1096,80";"973,00";"997,91";"879,62";"939,27";"889,60";"935,86";"860,34";"738,98";"634,12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"286,90";"253,88";"310,68";"705,13";"800,13"
"maio 2019";"766,74";"861,31";"886,48";"-";"-";"1530,11";"1923,89";"1085,25";"1098,92";"973,47";"1000,03";"880,43";"941,45";"890,49";"938,31";"861,49";"739,59";"631,42";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"289,55";"256,02";"313,79";"707,77";"803,23"
"junho 2019";"760,07";"853,90";"879,20";"-";"-";"1527,61";"1919,94";"1079,26";"1092,61";"967,94";"994,26";"875,21";"935,81";"885,55";"930,43";"855,09";"733,78";"628,54";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"285,05";"252,10";"309,34";"703,27";"798,79"
"julho 2019";"765,15";"859,62";"885,32";"-";"-";"1538,57";"1931,81";"1087,05";"1099,22";"974,85";"1000,28";"881,40";"941,46";"890,75";"936,54";"861,16";"738,97";"633,00";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"288,12";"255,02";"312,86";"706,34";"802,31"
"agosto 2019";"769,04";"863,77";"889,12";"-";"-";"1551,40";"1947,42";"1095,91";"1108,33";"983,31";"1008,60";"889,28";"949,27";"896,86";"941,24";"862,55";"740,20";"637,02";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"290,66";"257,72";"315,70";"708,88";"805,14"
"setembro 2019";"766,72";"860,92";"886,64";"-";"-";"1559,71";"1958,69";"1107,22";"1119,19";"993,77";"1018,48";"898,90";"958,57";"901,07";"938,35";"861,14";"739,34";"637,19";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"289,76";"256,93";"315,64";"707,98";"805,08"
"outubro 2019";"765,79";"860,06";"885,51";"-";"-";"1559,06";"1957,42";"1109,00";"1121,20";"995,81";"1020,39";"901,02";"960,51";"901,81";"937,35";"860,62";"738,84";"635,96";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"288,00";"255,04";"314,02";"706,22";"803,46"
"novembro 2019";"766,33";"860,78";"886,08";"-";"-";"1562,41";"1959,98";"1113,29";"1124,73";"999,78";"1023,61";"904,74";"963,58";"904,57";"938,05";"862,21";"740,55";"638,88";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"286,89";"254,21";"312,80";"705,11";"802,25"
"dezembro 2019";"776,31";"872,08";"897,72";"-";"-";"1587,13";"1991,44";"1126,42";"1138,96";"1011,33";"1036,57";"914,88";"975,51";"917,27";"950,35";"875,37";"751,37";"646,26";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"286,30";"253,56";"312,25";"716,89";"816,16"
"janeiro 2020";"787,21";"884,40";"908,96";"-";"-";"1586,27";"1987,91";"1139,99";"1152,33";"1024,47";"1049,10";"927,67";"988,09";"928,37";"963,33";"884,36";"759,15";"653,38";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"293,12";"259,48";"318,05";"723,70";"821,96"
"fevereiro 2020";"791,08";"888,77";"913,97";"-";"-";"1593,25";"1998,19";"1142,08";"1154,72";"1025,98";"1051,19";"928,81";"989,97";"931,10";"967,94";"889,45";"763,91";"656,09";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"297,75";"263,38";"323,17";"728,34";"827,08"
"março 2020";"790,48";"888,18";"913,17";"-";"-";"1592,73";"1995,26";"1145,18";"1156,61";"1028,93";"1053,06";"931,72";"991,95";"932,38";"967,31";"888,36";"763,16";"657,80";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"295,61";"261,29";"320,58";"726,20";"824,49"
"abril 2020";"793,26";"891,29";"916,32";"-";"-";"1593,61";"1999,94";"1144,03";"1158,05";"1028,14";"1054,37";"931,14";"993,20";"934,53";"970,64";"891,86";"766,42";"656,77";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"298,64";"263,69";"323,61";"729,23";"827,52"
"maio 2020";"792,12";"889,99";"915,21";"-";"-";"1596,59";"1997,67";"1144,05";"1154,17";"1027,33";"1050,82";"929,90";"989,85";"932,40";"969,35";"890,39";"764,58";"659,06";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"298,21";"263,29";"323,12";"728,80";"827,03"
"junho 2020";"792,45";"890,29";"915,38";"-";"-";"1596,02";"1999,41";"1143,16";"1155,02";"1026,89";"1051,59";"929,66";"990,52";"932,31";"969,75";"890,54";"764,68";"657,82";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"298,03";"263,18";"323,17";"728,61";"827,08"
"julho 2020";"792,73";"890,62";"916,28";"-";"-";"1595,60";"1999,23";"1144,67";"1156,53";"1028,21";"1053,09";"930,88";"991,96";"934,04";"969,98";"892,00";"766,36";"659,32";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"297,93";"262,86";"322,89";"728,52";"826,80"
"agosto 2020";"800,08";"898,79";"924,96";"-";"-";"1607,46";"2013,97";"1156,25";"1167,49";"1038,52";"1063,19";"940,18";"1001,51";"942,21";"978,70";"900,45";"774,28";"665,63";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"304,27";"268,36";"329,99";"734,86";"833,90"
"setembro 2020";"809,74";"909,80";"937,18";"-";"-";"1643,47";"2054,84";"1175,66";"1185,20";"1055,33";"1079,49";"954,79";"1016,40";"959,14";"990,61";"915,56";"788,29";"679,45";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"315,07";"278,30";"342,26";"745,66";"846,17"
"outubro 2020";"821,63";"923,38";"952,11";"-";"-";"1675,73";"2094,78";"1197,67";"1204,41";"1074,12";"1096,65";"971,51";"1032,33";"974,12";"1005,50";"931,57";"804,14";"697,11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"326,44";"288,60";"355,40";"757,03";"859,31"
"novembro 2020";"833,32";"936,96";"966,39";"-";"-";"1703,37";"2129,14";"1220,34";"1223,80";"1093,13";"1113,79";"988,38";"1048,37";"989,36";"1020,28";"947,57";"820,47";"715,88";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"335,56";"296,34";"364,90";"766,15";"868,81"
"dezembro 2020";"845,36";"950,58";"980,73";"-";"-";"1762,95";"2203,69";"1247,64";"1246,20";"1115,60";"1132,34";"1007,90";"1065,17";"1003,75";"1036,49";"960,96";"833,55";"734,92";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"348,04";"308,92";"380,26";"778,62";"884,17"
"janeiro 2021";"886,08";"996,05";"1026,38";"-";"-";"1849,02";"2311,29";"1318,44";"1318,49";"1180,94";"1198,58";"1067,99";"1127,72";"1057,65";"1085,71";"1003,38";"869,05";"768,87";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"362,57";"321,96";"396,38";"813,84";"924,49"
"fevereiro 2021";"897,40";"1008,94";"1039,84";"-";"-";"1877,40";"2343,58";"1343,96";"1340,74";"1203,68";"1218,69";"1088,81";"1146,70";"1075,08";"1099,94";"1017,66";"882,86";"786,68";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"371,90";"330,86";"407,35";"823,17";"935,47"
"março 2021";"917,21";"1030,58";"1061,00";"-";"-";"1906,49";"2380,02";"1375,92";"1371,89";"1233,53";"1247,21";"1116,81";"1174,25";"1096,40";"1123,35";"1035,98";"899,46";"797,49";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"384,50";"342,00";"421,26";"835,76";"949,38"
"abril 2021";"939,56";"1055,37";"1085,27";"-";"-";"1958,54";"2445,80";"1425,70";"1418,68";"1278,36";"1289,18";"1157,96";"1213,75";"1126,54";"1150,90";"1056,85";"920,08";"826,18";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"398,01";"354,87";"436,82";"849,28";"964,94"
"maio 2021";"963,30";"1081,78";"1111,17";"-";"-";"1980,06";"2472,20";"1467,55";"1461,12";"1319,08";"1328,46";"1196,85";"1251,85";"1152,20";"1179,02";"1076,67";"937,80";"834,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"412,93";"368,28";"453,47";"864,20";"981,59"
"junho 2021";"975,21";"1095,31";"1126,24";"-";"-";"2019,47";"2513,65";"1489,35";"1475,44";"1336,79";"1341,21";"1212,10";"1263,79";"1165,52";"1193,78";"1092,50";"952,96";"855,94";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"423,70";"378,09";"465,32";"874,97";"993,44"
"julho 2021";"990,27";"1112,52";"1142,95";"-";"-";"2047,68";"2546,14";"1522,97";"1507,48";"1368,35";"1370,60";"1241,75";"1292,04";"1187,26";"1212,05";"1108,69";"968,79";"870,47";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"430,94";"383,64";"473,48";"882,21";"1001,60"
"agosto 2021";"1000,77";"1124,33";"1156,95";"-";"-";"2056,97";"2560,66";"1530,82";"1516,17";"1376,13";"1378,73";"1249,41";"1300,18";"1194,03";"1225,05";"1118,11";"975,70";"874,71";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"439,89";"391,50";"483,90";"891,16";"1012,02"
"setembro 2021";"1004,70";"1128,79";"1160,58";"-";"-";"2066,78";"2572,56";"1531,76";"1517,48";"1376,94";"1379,64";"1250,11";"1301,02";"1195,45";"1230,05";"1122,19";"978,89";"873,98";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"442,85";"394,03";"487,24";"894,12";"1015,35"
"outubro 2021";"1013,43";"1139,23";"1172,30";"-";"-";"2101,68";"2619,13";"1534,38";"1521,66";"1378,97";"1382,87";"1251,90";"1304,24";"1200,65";"1241,38";"1133,58";"987,98";"876,47";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"455,40";"402,64";"502,81";"906,67";"1030,92"
"novembro 2021";"1018,26";"1144,45";"1177,19";"-";"-";"2105,79";"2624,81";"1543,24";"1533,08";"1388,37";"1394,40";"1260,98";"1315,65";"1210,43";"1246,82";"1136,76";"990,18";"878,86";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"458,24";"403,47";"505,68";"909,51";"1033,80"
"dezembro 2021";"1022,81";"1149,14";"1180,68";"-";"-";"2098,95";"2620,57";"1547,11";"1538,54";"1392,48";"1398,96";"1265,37";"1320,37";"1210,08";"1252,29";"1137,11";"990,09";"874,24";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"459,61";"404,69";"507,28";"910,88";"1035,40"
"janeiro 2022";"1033,21";"1160,47";"1192,44";"-";"-";"2117,63";"2652,60";"1554,49";"1551,10";"1399,92";"1409,74";"1272,58";"1330,57";"1216,63";"1265,12";"1146,15";"996,32";"868,79";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"468,71";"413,86";"518,22";"921,63";"1048,17"
"fevereiro 2022";"1035,40";"1163,07";"1195,56";"-";"-";"2157,35";"2692,83";"1575,16";"1564,04";"1416,46";"1421,38";"1286,30";"1340,83";"1227,08";"1268,29";"1149,35";"1000,66";"887,94";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"473,28";"417,92";"524,03";"926,20";"1053,99"
"março 2022";"1078,04";"1211,03";"1243,88";"-";"-";"2260,73";"2815,14";"1632,76";"1620,82";"1466,57";"1473,42";"1330,10";"1389,25";"1279,44";"1320,18";"1203,99";"1044,48";"925,18";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"470,62";"414,48";"521,17";"972,27";"1108,24"
"abril 2022";"1084,27";"1218,60";"1253,57";"-";"-";"2280,41";"2834,55";"1646,12";"1629,35";"1477,13";"1481,09";"1339,10";"1396,18";"1288,25";"1328,08";"1216,30";"1057,25";"950,00";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"476,70";"420,09";"528,02";"978,35";"1115,09"
"maio 2022";"1089,08";"1223,86";"1259,75";"-";"-";"2312,94";"2870,51";"1664,47";"1643,30";"1491,96";"1494,02";"1351,48";"1407,82";"1300,93";"1334,05";"1224,82";"1066,78";"967,93";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"480,69";"422,58";"532,79";"982,34";"1119,86"
"junho 2022";"1099,40";"1235,41";"1271,82";"-";"-";"2322,84";"2882,27";"1674,63";"1653,30";"1501,49";"1503,58";"1360,40";"1417,27";"1310,14";"1346,30";"1237,53";"1077,03";"972,59";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"489,85";"430,46";"543,52";"991,50";"1130,59"
"julho 2022";"1101,53";"1237,70";"1273,40";"-";"-";"2316,88";"2872,92";"1684,16";"1663,75";"1510,96";"1513,78";"1369,38";"1427,29";"1318,64";"1348,67";"1238,90";"1078,51";"973,77";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"488,85";"429,15";"541,18";"990,50";"1128,25"
"agosto 2022";"1102,42";"1238,71";"1273,94";"-";"-";"2327,58";"2884,96";"1687,81";"1666,56";"1513,46";"1515,86";"1371,02";"1428,90";"1320,13";"1349,96";"1241,01";"1080,87";"983,53";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"489,76";"429,96";"541,91";"991,40";"1128,98"
"setembro 2022";"1102,38";"1238,95";"1274,69";"-";"-";"2338,16";"2897,99";"1685,50";"1663,15";"1510,40";"1512,57";"1367,58";"1425,71";"1320,87";"1350,38";"1244,47";"1084,13";"987,18";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"491,45";"430,10";"544,20";"993,10";"1131,27"
"outubro 2022";"1100,39";"1236,89";"1273,72";"-";"-";"2341,57";"2903,84";"1676,94";"1655,75";"1502,12";"1505,83";"1359,42";"1419,14";"1318,61";"1348,06";"1245,10";"1084,19";"986,70";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"493,09";"431,45";"546,13";"994,74";"1133,20"
"novembro 2022";"1099,29";"1235,84";"1272,14";"-";"-";"2338,60";"2901,38";"1673,55";"1653,03";"1499,10";"1503,24";"1356,49";"1416,66";"1316,97";"1346,65";"1244,85";"1083,96";"987,65";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"492,56";"430,49";"545,42";"994,21";"1132,50"
"dezembro 2022";"1103,64";"1239,93";"1275,50";"-";"-";"2326,85";"2891,95";"1675,99";"1659,05";"1503,22";"1508,84";"1361,29";"1422,56";"1316,60";"1351,14";"1242,52";"1079,77";"975,76";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"493,49";"431,56";"546,33";"995,56";"1133,91"
"janeiro 2023";"1131,36";"1271,11";"1308,19";"-";"-";"2388,05";"2969,31";"1711,30";"1697,22";"1534,55";"1543,91";"1389,02";"1455,14";"1350,59";"1384,73";"1277,46";"1108,43";"996,07";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"492,97";"430,87";"545,83";"1027,31";"1171,14"
"fevereiro 2023";"1131,81";"1271,36";"1308,02";"-";"-";"2376,87";"2955,12";"1709,66";"1696,76";"1534,00";"1543,85";"1389,10";"1455,47";"1348,92";"1384,79";"1275,52";"1106,23";"994,05";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"491,87";"429,89";"544,39";"1026,21";"1169,70"
"março 2023";"1130,94";"1270,29";"1307,05";"-";"-";"2383,25";"2962,11";"1711,13";"1697,09";"1534,43";"1543,74";"1389,04";"1455,13";"1348,44";"1383,75";"1275,69";"1107,01";"987,89";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"490,42";"428,20";"542,70";"1024,76";"1168,02"
"abril 2023";"1128,40";"1267,36";"1304,91";"-";"-";"2368,39";"2942,39";"1707,77";"1693,87";"1532,03";"1541,50";"1387,27";"1453,31";"1346,60";"1380,39";"1272,87";"1103,87";"988,78";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"488,06";"426,14";"540,19";"1022,40";"1165,50"
"maio 2023";"1124,30";"1262,53";"1299,35";"-";"-";"2358,00";"2929,00";"1699,15";"1685,35";"1523,76";"1533,79";"1379,32";"1445,83";"1340,79";"1374,87";"1268,47";"1100,07";"983,43";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"484,64";"423,26";"536,11";"1018,98";"1161,42"
"junho 2023";"1121,13";"1258,71";"1295,05";"-";"-";"2333,37";"2897,74";"1692,18";"1680,45";"1518,81";"1530,01";"1375,41";"1442,67";"1336,22";"1370,28";"1262,99";"1093,95";"969,82";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"480,84";"419,89";"531,12";"1015,18";"1156,44"
"julho 2023";"1119,33";"1256,71";"1293,66";"-";"-";"2322,21";"2885,78";"1687,05";"1676,38";"1514,69";"1526,60";"1371,93";"1439,66";"1332,20";"1367,94";"1259,05";"1090,01";"968,26";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"479,49";"418,42";"529,59";"1013,83";"1154,91"
"agosto 2023";"1115,51";"1252,65";"1290,28";"-";"-";"2320,30";"2883,28";"1676,18";"1666,08";"1504,14";"1517,12";"1361,65";"1430,26";"1326,87";"1363,59";"1256,26";"1087,07";"963,25";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"478,99";"418,64";"528,84";"1013,32";"1154,16"
"Fonte: IBGE - Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil"

"Notas"
